text,link
An Indian Student Stranded In Ukraine Refuses To Board The Rescue Flight As She Didn’t Get Window Seat,https://thefauxy.com/an-indian-student-stranded-in-ukraine-refuses-to-board-the-rescue-flight-as-she-didnt-get-window-seat/
Now Pak PM Nawaz Sharif announces demonetization of high value Pakistani currency,https://web.archive.org/web/20161114080301/http://www.theunrealtimes.com/2016/11/13/now-pak-pm-nawaz-sharif-announces-demonetization-of-high-value-pakistani-currency/
"Indian team starts practicing for Asia cup, undergoes hairstyle change",https://thefauxy.com/indian-team-starts-paracticing-for-asia-cup-undergoes-hairstyle-change/
Messi To Handover The Trophy To India After Seeing Indian Fans Say ‘It’s Coming Home’,https://thefauxy.com/messi-to-handover-the-trophy-to-india-after-seeing-indian-fans-say-its-coming-home/
AAP’s Atishi and Saurabh Bharadwaj apply for anticipatory bail minutes after sworn in as Delhi ministers,https://thefauxy.com/aaps-atishi-and-saurabh-bharadwaj-apply-for-anticipatory-bail-minutes-after-sworn-in-as-delhi-ministers/
"“I provide leadership as a brand ambassador, not by taking a stand on issues” Rahul Gandhi on Lokpal »",https://web.archive.org/web/20110919082505/http://www.theunrealtimes.com/2011/08/26/%e2%80%9ci-provide-leadership-as-a-brand-ambassador-not-by-taking-a-stand-on-issues%e2%80%9d-rahul-gandhi-on-lokpal/
Investor Uses magicpin Reward Points to buy Equity in magicpin,https://thefauxy.com/investor-uses-magicpin-reward-points-to-buy-equity-in-magicpin/
Man gets RAC in IRCTC shares,https://thefauxy.com/man-gets-rac-in-irctc-shares/
Pakistan’s flag to be Flown at Half-Mast if There’s One More Attack on Umar Khalid: Pakistan Home Ministry.,https://thefauxy.com/pakistans-flag-to-be-flown-at-half-mast-if-theres-one-more-attack-on-umar-khalid-pakistan-home-ministry/
“Festival of Intolerance” officially comes to a close,https://web.archive.org/web/20151115024630/http://www.theunrealtimes.com/2015/11/13/festival-of-intolerance-officially-comes-to-a-close/
Radio Mirchi RJ Who Had Entered Men’s Toilet Accuses Men Of Being Naked And Outraging Her Modesty,https://thefauxy.com/radio-mirchi-rj-who-had-entered-mens-toilet-accuses-men-of-being-naked-and-outraging-her-modesty/
"LG vs Kejriwal row escalates, Delhi CM shoots off letter to Mukesh Ambani asking him to rein in Jung",https://web.archive.org/web/20150521093359/http://www.theunrealtimes.com/2015/05/21/lg-vs-kejriwal-row-escalates-delhi-cm-shoots-off-letter-to-mukesh-ambani-asking-him-to-rein-in-jung/
Indian Liberals Reach Out To International Human Right Commission Against Modi Government For Threatening European Countries To Accept Covisheild And Covaxin,https://thefauxy.com/indian-liberals-reach-out-to-international-human-right-commission-against-modi-government-for-threatening-european-countries-to-accept-covisheild-and-covaxin/
UnReal Toons: An Indian farmer throws a party,https://web.archive.org/web/20150321194936/http://www.theunrealtimes.com/2015/03/17/unreal-toons-an-indian-farmer-throws-a-party/
10 things Pakistanis are doing to get over the grief of yet another loss to India in World Cups,https://web.archive.org/web/20150217135814/http://www.theunrealtimes.com/2015/02/16/10-things-pakistanis-are-doing-to-get-over-the-grief-of-yet-another-loss-to-india-in-world-cups/
Gigi Hadid Stole Red Carpet for her Met Gala Costume,https://thefauxy.com/gigi-hadid-stole-red-carpet-for-her-met-gala-costume/
UnReal Toon: US recommits to fighting terrorism in its inimitable manner,https://web.archive.org/web/20150114014540/http://www.theunrealtimes.com/2015/01/13/unreal-toon-us-recommits-to-fighting-terrorism-in-its-inimitable-manner/
Saif And Kareena Invite Historians To Suggest Them The Most Barbaric Mughal Invader To Name Their Second Child,https://thefauxy.com/saif-and-kareena-invite-historians-to-suggest-them-the-most-barbaric-mughal-invader-to-name-their-second-child/
Man coolly gets to ATM machine after flashing Samsung Galaxy Note 7 to queue,https://web.archive.org/web/20161114080301/http://www.theunrealtimes.com/2016/11/13/man-coolly-gets-to-atm-machine-after-flashing-samsung-galaxy-note-7-to-queue/
Top 10 Reactions on Delhi University’s high cut-offs »,https://web.archive.org/web/20110618112927/http://www.theunrealtimes.com/2011/06/16/top-10-reactions-on-delhi-university%e2%80%99s-high-cut-offs-3/
Joe Biden To Initiate Talks With Taliban After Taliban Commanders Post Their Pic Having Ice-Cream,https://thefauxy.com/joe-biden-to-initiate-talks-with-taliban-after-taliban-commanders-post-their-pic-having-ice-cream/
Janhvi Kapoor forgets to remove price tag from outfit; brands suspect she returns after wearing it once,https://thefauxy.com/janhvi-kapoor-forgets-to-remove-price-tag-from-outfit-brands-suspect-she-returns-after-wearing-it-once/
Wayanad Wins World’s Greenest City Award,https://thefauxy.com/wayanad-wins-worlds-greenest-city-award/
COMIC: Was Modi’s US visit useful? Here’s the easiest way to find out,https://web.archive.org/web/20150930035310/http://www.theunrealtimes.com/2015/09/30/comic-was-modis-us-visit-useful-heres-the-easiest-way-to-find-out/
Mumbai Paper Company cuts 100 trees to meet demands of paper for Aarey forest protest placards,https://thefauxy.com/mumbai-paper-company-cuts-100-trees-to-meet-demands-of-paper-for-aarey-forest-protest-placards/
Samsung India signs up Aam Aadmi Party for innovative product placement deal,https://web.archive.org/web/20160914095955/http://www.theunrealtimes.com/2016/09/14/samsung-india-signs-up-aam-admi-party-for-innovative-product-placement-deal/
Moody’s downgrades India as very few Indians get named in Panama Paper leaks,https://web.archive.org/web/20160413135302/http://www.theunrealtimes.com/2016/04/12/moodys-downgrades-india-as-very-few-indians-get-named-in-panama-paper-leaks/
No Padma award for Martina Hingis: massive protests break out at Indian embassy in Switzerland,https://web.archive.org/web/20160129102228/http://www.theunrealtimes.com/2016/01/28/no-padma-award-for-martina-hingis-massive-protests-break-out-at-indian-embassy-in-switzerland/
Twitter India suspends account that hadn’t posted even one tweet on demonetisation,https://web.archive.org/web/20161209214805/http://www.theunrealtimes.com/2016/11/22/twitter-india-suspends-account-that-hadnt-posted-even-one-tweet-on-demonetisation/
"Mumbai spirit at its best again, 54 Mumbaikars come together to take bath in chilling 23℃ temperature",https://thefauxy.com/mumbai-spirit-at-its-best-again-54-mumbaikars-come-together-to-take-bath-in-chilling-23%e2%84%83-temperature/
"“Ghost Of The Second Pilot Haunts Us!” say, Pakistani Villagers",https://thefauxy.com/ghost-of-the-second-pilot-haunts-us-say-pakistani-villagers/
China Deliberates Exporting 2 Million MT Iron To Pakistan For Creating An Iron Dome To Counter India’s Air Strike,https://thefauxy.com/china-deliberates-exporting-2-million-mt-iron-to-pakistan-for-creating-an-iron-dome-to-counter-indias-air-strike/
Arvind Kejriwal distances himself from Arvind Kejriwal after he was seen with a rioter,https://thefauxy.com/arvind-kejriwal-distances-himself-from-arvind-kejriwal-after-he-was-seen-with-a-rioter/
In Pictures: Reactions of Indian celebrities to the Greek referendum,https://web.archive.org/web/20150708051858/http://www.theunrealtimes.com/2015/07/08/in-pictures-reaction-of-indian-celebrities-to-the-greek-referendum/
Man arrested for washing his hand in just 19 seconds,https://thefauxy.com/man-arrested-for-washing-his-hand-in-just-19-seconds/
Parents Name Their Newborn Covid To Maintain Social Distancing With Relatives,https://thefauxy.com/parents-name-their-newborn-covid-to-maintain-social-distancing-with-relatives/
Kejriwal calls Vipassana trainer a Modi agent trying to kill him after being asked to hold breath,https://web.archive.org/web/20160806123951/http://www.theunrealtimes.com/2016/08/03/kejriwal-calls-vipassana-trainer-a-modi-agent-trying-to-kill-him-after-being-asked-to-hold-breath/
Mamata Banerjee Bans Pen & Paper In West Bengal After Her Name Appears In IPS Officer’s Suicide Note,https://thefauxy.com/mamata-banerjee-bans-pen-paper-in-west-bengal-after-her-name-appears-in-ips-officers-suicide-note/
Hacked emails reveal Hillary funded Trump campaign,https://web.archive.org/web/20161103121414/http://www.theunrealtimes.com/2016/11/03/hacked-emails-reveal-hillary-funded-trump-campaign/
Hijab Round to be Added in Miss Universe Contest After Harnaaz Sandhu’s Interview,https://thefauxy.com/hijab-round-to-be-added-in-miss-universe-contest-after-harnaaz-sandhus-interview/
Putin Sues McDonald’s and KFC for Copyright Infringement,https://thefauxy.com/putin-sues-mcdonalds-and-kfc-for-copyright-infringement/
UnReal Toon: The ishtyle of Raghuram Rajan,https://web.archive.org/web/20151003120019/http://www.theunrealtimes.com/2015/10/02/unreal-toon-the-ishtyle-of-raghuram-rajan/
Now DMK too decides to contest Bihar elections!,https://web.archive.org/web/20150923042849/http://www.theunrealtimes.com/2015/09/22/now-dmk-too-decides-to-contest-bihar-elections/
Pfizer Claims Its Covid Vaccine Effective Against Nuclear Reaction Too,https://thefauxy.com/pfizer-claims-its-covid-vaccine-effective-against-nuclear-reaction-too/
"Kim Kardashian, Kanye West And Their Fans Shocked With Kim and Kanye’s Divorce News",https://thefauxy.com/kim-kardashian-kanye-west-and-their-fans-shocked-with-kim-and-kanyes-divorce-news/
TRANSCRIPT: The hospital room scene just after Ash’s baby was born »,https://web.archive.org/web/20111203045740/http://www.theunrealtimes.com/2011/11/16/transcript-the-hospital-room-scene-just-after-ashs-baby-was-born1/
Friends plan Goa trip so that it gets cancelled due to lockdown,https://thefauxy.com/friends-plan-goa-trip-so-that-it-gets-cancelled-due-to-lockdown/
CA Associations Seek Extension Of ITR Deadline Citing Russia Ukraine Crisis,https://thefauxy.com/itr-deadline-extension-russia-ukraine/
"On NaMo Vijay Diwas, Modi launches ‘Selfie with degree’ campaign to counter sudden verifications",https://web.archive.org/web/20160518030309/http://www.theunrealtimes.com/2016/05/17/on-namo-vijay-diwas-modi-launches-selfie-with-degree-campaign-to-counter-sudden-verifications/
Engineer burns his ancestry citizenship documents after mistaking a girls hostel for detention center,https://thefauxy.com/engineer-burns-his-ancestry-citizenship-documents-after-mistaking-a-girls-hostel-for-detention-center/
If there’s job loss why are we getting so many requests for extension on income tax filing date: Govt,https://thefauxy.com/if-theres-job-loss-why-are-we-getting-so-many-requests-for-extension-on-income-tax-filing-date-govt/
Delhi People Buy Redmi Phones As Delhi Govt Bans Firecrackers During Diwali,https://thefauxy.com/delhi-people-buy-redmi-phones-as-delhi-govt-bans-firecrackers-during-diwali/
Video: Aaj ki Mahabharat – Anna Hazare & Co vs. UPA2 Government »,https://web.archive.org/web/20110609091815/http://www.theunrealtimes.com/2011/06/08/video-aaj-ki-mahabharat-anna-hazare-co-vs-upa2-government/
American shooters in depression after announcement that schools will remain closed for whole academic year,https://thefauxy.com/american-shooters-in-depression-after-announcement-that-schools-will-remain-closed-for-whole-academic-year/
KL Rahul and Shreyas Iyer deliberately playing well so that I don’t get chance in playing eleven: Rishabh Pant,https://thefauxy.com/kl-rahul-and-shreyas-iyer-deliberately-playing-well-so-that-i-dont-get-chance-in-playing-eleven-rishabh-pant/
"Arvind Kejriwal rushes to CEA Arvind Subramanian’s defence, says Modi officially has “Arvindophobia”",https://web.archive.org/web/20160625070340/http://www.theunrealtimes.com/2016/06/22/arvind-kejriwal-rushes-to-cea-arvind-subramanians-defence-says-modi-officially-has-arvindophobia/
Zomato files copyright case against Swiggy after latter delivers non-veg in a veg order.,https://thefauxy.com/zomato-files-copyright-case-against-swiggy-after-latter-delivers-non-veg-in-a-veg-order/
"Under fire for washing hands after greeting Modi, Satya Nadella vows never to bathe again",https://web.archive.org/web/20151003120019/http://www.theunrealtimes.com/2015/10/02/under-fire-for-washing-hands-after-greeting-modi-satya-nadella-vows-never-to-bathe-again/
People Of Kerala Organised A Protest Only To Give A Way To Ambulance,https://thefauxy.com/people-of-kerala-organised-a-protest-only-to-give-a-way-to-ambulance/
"Inspired by Sehwag, Rajdeep Sardesai hums his Gnight songs during TV debates",https://web.archive.org/web/20151204161712/http://www.theunrealtimes.com/2015/11/16/inspired-by-sehwag-rajdeep-sardesai-hums-his-gnight-songs-during-tv-debates/
COMIC: Cheteshwar Pujara soaks in the praise for his match-winning knock,https://web.archive.org/web/20150923042849/http://www.theunrealtimes.com/2015/09/01/comic-cheteshwar-pujara-soaks-in-the-praise-for-his-match-winning-knock/
UnReal Toon: When Pakistan wowed NASA,https://web.archive.org/web/20150303052511/http://www.theunrealtimes.com/2015/03/02/unreal-toon-when-pakistan-wowed-nasa/
UnReal Toon: Maharashtra government’s solution to preventing farmer suicides,https://web.archive.org/web/20150912023805/http://www.theunrealtimes.com/2015/09/08/unreal-toon-maharashtra-governments-solution-to-preventing-farmer-suicides/
Ranu Mondal supports CAB says poor people should leave india asap,https://thefauxy.com/ranu-mondal-supports-cab-says-poor-people-should-leave-india-asap/
"Facebook Wall: Politicians, supporters, aam aadmis discuss leaked tapes on Arvind Kejriwal",https://web.archive.org/web/20150321194936/http://www.theunrealtimes.com/2015/03/13/facebook-wall-politicians-supporters-aam-aadmis-discuss-leaked-tapes-on-arvind-kejriwal/
Facebook Wall: Aussie bowlers and Pakistani fielders push Aussies into the semis,https://web.archive.org/web/20150321194936/http://www.theunrealtimes.com/2015/03/20/facebook-wall-aussie-bowlers-and-pakistani-fielders-push-aussies-into-the-semis/
Elon Musk Takes 9.2% Stake in Twitter to Delete the Account Who Drew His Portrait,https://thefauxy.com/elon-musk-takes-9-2-stake-in-twitter-to-delete-the-account-who-drew-his-portrait/
Cartoon of the day: The Great Indian Presidential Candidate »,https://web.archive.org/web/20120427131846/http://www.theunrealtimes.com/2012/04/23/cartoon-of-the-day-the-great-indian-presidential-candidate/
Income Tax Department conducts raid on Yakub Qureshi after his controversial “51 crore” reward offer,https://web.archive.org/web/20150118050433/http://www.theunrealtimes.com/2015/01/11/income-tax-department-conducts-raid-on-yakub-qureshi-after-his-controversial-51-crore-reward-offer/
